scientific_name;genus;country_id;locality;ddlat;ddlong;recorded_by;colnum_full;col_day;col_month;col_year;det_by;det_date;institute;herbarium_code;orig_bc;specificEpithet;species_author;collector_id;prefix;sufix;col_date;det_day;det_month;det_year;country;continent;coordinate_id;barcode;colnum;specific_epithet;orig_recby;orig_detby
Hornschuchia santosii D.M.Johnson;Hornschuchia;BR;Estrada Una/Sta. Luzia, ca. 1Km após a Vila São João (ca. 20Km de Una), ramal a esquerda. ESCAN/CEPLAC.;;;Fiaschi, P ;1226;4;12;2002;Lopes, JC;<NA>;CEPEC;CEPEC;CEPEC00094205;0;0;0;;;0;;;;0;0;0;CEPEC00094205;1226;santosii;P. Fiaschi;Lopes, J.C.
Hornschuchia polyantha Maas;Hornschuchia;BR;8.8Km a E BR-101, Rod. S. Jose/Una.;;;Thomas, WW ;10176;28;10;1993;Maas, PJM ;<NA>;CEPEC;CEPEC;CEPEC00059818;0;0;0;;;0;;;;0;0;0;CEPEC00059818;10176;polyantha;W. W. Thomas;P. J. M. Maas
Hornschuchia myrtillus Nees;Hornschuchia;BR;Km 21 Rod. p/ Itamaraju.;;;Kallunki, JA ;465;9;2;1993;nan;<NA>;CEPEC;CEPEC;CEPEC00060979;0;0;0;;;0;;;;0;0;0;CEPEC00060979;465;myrtillus;J. A. Kallunki;R. de Mello-Silva
Hornschuchia polyantha Maas;Hornschuchia;BR;9Km S. Jose, BR-101. Ao S Una.;;;Kallunki, JA ;428;5;1;2006;nan;<NA>;CEPEC;CEPEC;CEPEC00060939;0;0;0;;;0;;;;0;0;0;CEPEC00060939;428;polyantha;J. A. Kallunki;R. de Mello-Silva
Hornschuchia Nees;Hornschuchia;BR;7,3km na estrada Serra Grande/Itacaré. Faz. Lagoa  do Conj. Sta. Cruz.;;;Amorim, AM;794;8;11;2002;Amorim, AM ;<NA>;CEPEC;CEPEC;CEPEC00056662;0;0;0;;;0;;;;0;0;0;CEPEC00056662;794;;Amorim, A. M.;A. M. Amorim
Hornschuchia polyantha Maas;Hornschuchia;BR;Coletas efetuadas no 9Km a partir BR, Faz. Sta. Rosa. Estr. São José/Uma.;;;Amorim, AM;827;8;10;1992;Maas, PJM ;<NA>;CEPEC;CEPEC;CEPEC00056585;0;0;0;;;0;;;;0;0;0;CEPEC00056585;827;polyantha;Amorim, A. M.;P. J. M. Maas
Hornschuchia polyantha Maas;Hornschuchia;BR;11.2Km W BR-101, Rod. p/ Lage do Banco.;;;Thomas, WW ;9086;3;12;2011;nan;<NA>;CEPEC;CEPEC;CEPEC00056483;0;0;0;;;0;;;;0;0;0;CEPEC00056483;9086;polyantha;W. W. Thomas;R. de Mello-Silva
Hornschuchia citriodora D.M.Johnson;Hornschuchia;BR;Rodovia do Sol, estrada liga BR-101 à Praia Setibana ES-060 a 6Km da BR-101.;;;Pirani, JR ;2435;23;10;1969;Johnson, DM ;<NA>;CEPEC;CEPEC;CEPEC00075532;0;0;0;;;0;;;;0;0;0;CEPEC00075532;2435;citriodora;J. R. Pirani;D. M. Johnson
Hornschuchia santosii D.M.Johnson;Hornschuchia;BR;Rod. Almadina/Ibitupã  ca. 20Km.Fazenda São Roque, ca. 10Km da etrada do ramal.;;;Fiaschi, P ;2784;12;3;2005;Lopes, JC;<NA>;CEPEC;CEPEC;CEPEC00104268;0;0;0;;;0;;;;0;0;0;CEPEC00104268;2784;santosii;P. Fiaschi;Lopes, J.C.
Hornschuchia myrtillus Nees;Hornschuchia;BR;Rod. Almadina/Ibitupã, ca. 20Km. Fazenda São Roque, ca. 10Km da entrada do ramal.;;;Fiaschi, P ;2743;12;3;2005;nan;<NA>;CEPEC;CEPEC;CEPEC00104051;0;0;0;;;0;;;;0;0;0;CEPEC00104051;2743;myrtillus;P. Fiaschi;R. de Mello-Silva
Hornschuchia myrtillus Nees;Hornschuchia;BR;Estação Repetidora da cidade, 1.9Km a S de Salto da Divisa/Iajimirim, 7.1Km a E de Salto da Divisa.;;;Thomas, WW ;13723;31;1;2004;Lopes, JC;<NA>;CEPEC;CEPEC;CEPEC00103254;0;0;0;;;0;;;;0;0;0;CEPEC00103254;13723;myrtillus;W. W. Thomas;Lopes, J.C.
Hornschuchia lianarum D.M.Johnson & N.A.Murray;Hornschuchia;BR;Fazenda Teimoso. Reserva Serra do Teimoso. Mata baixa, a N do portão da reserva.;;;Thomas, WW ;13393;16;3;2003;Lopes, JC;<NA>;CEPEC;CEPEC;CEPEC00098362;0;0;0;;;0;;;;0;0;0;CEPEC00098362;13393;lianarum;W. W. Thomas;Lopes, J.C.
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Ca. 7Km na estrada Serra Grande/Itacaré. Local do Inventário Florestal.;;;Carvalho, AM ;6132;10;10;1995;Carvalho, AM de;<NA>;CEPEC;CEPEC;CEPEC00066687;0;0;0;;;0;;;;0;0;0;CEPEC00066687;6132;obliqua;A. M. Carvalho;A. M. de Carvalho
Hornschuchia polyantha Maas;Hornschuchia;BR;10-11Km W BR-101, Rod. p/ Lage do Banco.;;;Kallunki, JA ;547;16;2;1994;Johnson, DM ;<NA>;CEPEC;CEPEC;CEPEC00066789;0;0;0;;;0;;;;0;0;0;CEPEC00066789;547;polyantha;J. A. Kallunki;D. M. Johnson
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Mata da Esperança. 3KM ao N da Rodoviária. Mata ao N da represa.;;;Thomas, WW ;10742;11;1;1995;Lopes, JC;<NA>;CEPEC;CEPEC;CEPEC00064423;0;0;0;;;0;;;;0;0;0;CEPEC00064423;10742;bryotrophe;W. W. Thomas;Lopes, J.C.
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Mata da Esperança. Entrada a 2Km apartir da antiga ponte do Rio Fundão.;;;Jardim, J ;623;29;3;1995;Amorim, AM ;<NA>;CEPEC;CEPEC;CEPEC00064214;0;0;0;;;0;;;;0;0;0;CEPEC00064214;623;bryotrophe;J. Jardim;A. M. Amorim
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Juncao BR-101/ES-060, Rod. p/ Praia do Sol, 6Km BR-101, 3Km ES-060.;;;Johnson, DM ;1847;31;7;1991;Johnson, DM ;<NA>;CEPEC;CEPEC;CEPEC00064494;0;0;0;;;0;;;;0;0;0;CEPEC00064494;1847;bryotrophe;D. M. Johnson;D. M. Johnson
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Km 15 BR-030, trecho Ubaitaba/Marau.;;;Mori, SA ;11348;6;1;1991;Johnson, DM ;<NA>;CEPEC;CEPEC;CEPEC00015681;0;0;0;;;0;;;;0;0;0;CEPEC00015681;11348;bryotrophe;S. A. Mori;D. M. Johnson
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Entr. Km 20 Rod. p/ Urucuca. C. Novo,Faz. Almada. Km 4 estr. p/ Est. Exp. do Almada;;;Silva, LAM ;3355;8;2;1996;Silva, LV;2020-11-19T00:00:00;CEPEC;CEPEC;CEPEC00070901;0;0;0;;;0;19;11;2020;0;0;0;CEPEC00070901;3355;obliqua;L. A. M. Silva;Silva, L.V.
Hornschuchia myrtillus Nees;Hornschuchia;BR;Estrada Itanhém a Batinga, ca. 16 km. Ramal a direita, dando acesso à Faz. Pedra Grande, de Prop. de Etevaldo Rezende da Silva.;;;Amorim, AM;4611;;;;Lopes, JC;<NA>;CEPEC;CEPEC;CEPEC00106981;0;0;0;;;0;;;;0;0;0;CEPEC00106981;4611;myrtillus;Amorim, A. M.;Lopes, J.C.
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Mata da Esperança. 3Km ao N da Rodoviária. Mata ao N da represa.;;;Thomas, WW ;11069;17;3;1996;Amorim, AM ;<NA>;CEPEC;CEPEC;CEPEC00069957;0;0;0;;;0;;;;0;0;0;CEPEC00069957;11069;bryotrophe;W. W. Thomas;A. M. Amorim
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;7.3Km ao N de Serra Grande Rod. P/ Itacaré, Faz. Lagoa do Conj. Sta. Cruz.;;;Thomas, WW ;11019;15;11;1995;Thomas, WW ;<NA>;CEPEC;CEPEC;CEPEC00068119;0;0;0;;;0;;;;0;0;0;CEPEC00068119;11019;obliqua;W. W. Thomas;W. W. Thomas
Hornschuchia bryotrophe Nees;Hornschuchia;BR;BA-265.;;;Mori, SA ;9292;26;2;1978;Johnson, DM ;<NA>;CEPEC;CEPEC;CEPEC00013256;0;0;0;;;0;;;;0;0;0;CEPEC00013256;9292;bryotrophe;S. A. Mori;D. M. Johnson
Hornschuchia myrtillus Nees;Hornschuchia;BR;Rod. BA-284, trecho Prado/Itamaraju, ca. 65Km a NW de Prado.;;;Mori, SA ;10658;18;9;1978;Johnson, DM ;<NA>;CEPEC;CEPEC;CEPEC00014741;0;0;0;;;0;;;;0;0;0;CEPEC00014741;10658;myrtillus;S. A. Mori;D. M. Johnson
Hornschuchia Nees;Hornschuchia;BR;Trecho da BR-101/Ubaitaba/Porto Sto. Antonio, ao S.;;;Santos, TS ;2336;22;6;1972;Maas, PJM ;<NA>;CEPEC;CEPEC;CEPEC00008836;0;0;0;;;0;;;;0;0;0;CEPEC00008836;2336;;T. S. Santos;P. J. M. Maas
Hornschuchia myrtillus Nees;Hornschuchia;BR;Rod. p/ São Paulinho.;;;Pinheiro, RS ;1824;9;4;1980;Kallunki, JA ;<NA>;CEPEC;CEPEC;CEPEC00008539;0;0;0;;;0;;;;0;0;0;CEPEC00008539;1824;myrtillus;R. S. Pinheiro;J. A. Kallunki
Hornschuchia polyantha Maas;Hornschuchia;BR;BR-101ao Rio Pardo.;;;Santos, TS ;1690;24;5;1971;Johnson, DM ;<NA>;CEPEC;CEPEC;CEPEC00006838;0;0;0;;;0;;;;0;0;0;CEPEC00006838;1690;polyantha;T. S. Santos;D. M. Johnson
Hornschuchia myrtillus Nees;Hornschuchia;BR;Estrada a São Paulinho.;;;Santos, TS ;1569;8;3;2004;Johnson, DM ;<NA>;CEPEC;CEPEC;CEPEC00006771;0;0;0;;;0;;;;0;0;0;CEPEC00006771;1569;myrtillus;T. S. Santos;D. M. Johnson
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Estr. a Itamari.;;;Santos, TS ;1168;22;10;1970;Barroso, GM ;<NA>;CEPEC;CEPEC;CEPEC00006203;0;0;0;;;0;;;;0;0;0;CEPEC00006203;1168;bryotrophe;T. S. Santos;G. M. Barroso
Hornschuchia Nees;Hornschuchia;BR;Rod. Uruçuca/Ubaitaba.;;;Santos, TS ;752;20;4;1970;Maas, PJ ;<NA>;CEPEC;CEPEC;CEPEC00005734;0;0;0;;;0;;;;0;0;0;CEPEC00005734;752;;T. S. Santos;P. J. Maas
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Rod. p/ Ibirataia.;;;Santos, TS ;2133;13;11;1971;Johnson, DM ;<NA>;CEPEC;CEPEC;CEPEC00008059;0;0;0;;;0;;;;0;0;0;CEPEC00008059;2133;bryotrophe;T. S. Santos;D. M. Johnson
Hornschuchia polyantha Maas;Hornschuchia;BR;Barragem do Funil.;;;Santos, TS ;2157;16;11;1971;Johnson, DM ;<NA>;CEPEC;CEPEC;CEPEC00008054;0;0;0;;;0;;;;0;0;0;CEPEC00008054;2157;polyantha;T. S. Santos;D. M. Johnson
Hornschuchia polyantha Maas;Hornschuchia;BR;Faz. Lombardia BR-101/Faz. Ventania.;;;Santos, TS ;1859;19;8;1971;Johnson, DM ;<NA>;CEPEC;CEPEC;CEPEC00007096;0;0;0;;;0;;;;0;0;0;CEPEC00007096;1859;polyantha;T. S. Santos;D. M. Johnson
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Reserva Biológica Duas Bocas. Boqueirão do Santilho.;;;Fraga, CN ;2480;11;4;2009;Lopes, JC;<NA>;CEPEC;CEPEC;CEPEC00130062;0;0;0;;;0;;;;0;0;0;CEPEC00130062;2480;bryotrophe;C. N. Fraga;Lopes, J.C.
Hornschuchia Nees;Hornschuchia;BR;Morro do Mico (Área do camping do Bosque).;;;Farney, C ;3587;27;8;1997;Maas, PJM ;<NA>;CEPEC;CEPEC;CEPEC00118741;0;0;0;;;0;;;;0;0;0;CEPEC00118741;3587;;C. Farney;P. J. M. Maas
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Assentamento Pedra Bonita, aproximadamente 20 Km da rodovia vicinal de Itamaraju sentido Jucuruçu.;;;Borges, RAX;769;;;;Lopes, JC;<NA>;CEPEC;CEPEC;CEPEC00116346;0;0;0;;;0;;;;0;0;0;CEPEC00116346;769;bryotrophe;Borges, R.A.X.;Lopes, J.C.
Hornschuchia Nees;Hornschuchia;GY;Essequibo River, Haiowa Falls;;;Smith;2130;27;9;1937;nan;<NA>;MNHN;P;P00750871;0;0;0;;;0;;;;0;0;0;P00750871;2130;;Smith;<NA>
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Santa Cruz.;;;Assis, MA de;903;26;3;1997;Siqueira, GS ;2022-09-26T00:00:00;VIES;VIES;VIES013068;0;0;0;;;0;26;9;2022;0;0;0;VIES013068;903;bryotrophe;"Assis, M.A. de;Silva, O.A.,César, J.E.,Souza, J.R.C.";G.S. Siqueira
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Comboios.;;;Pereira, OJ;2472;7;1;1992;nan;<NA>;VIES;VIES;VIES006348;0;0;0;;;0;;;;0;0;0;VIES006348;2472;bryotrophe;"Pereira, O.J.;Martins, M.L.L.,Gomes, J.M.L.";<NA>
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Barra Seca.;;;Pirani, JR;3579;20;2;1995;nan;<NA>;VIES;VIES;VIES037620;0;0;0;;;0;;;;0;0;0;VIES037620;3579;bryotrophe;"Pirani, J.R.;Kallunki, J.A.,Fernandes, J.B.";Mello-Silva, R.
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Comboios. Restinga. Mata seca.;;;Pereira, OJ;3692;27;7;1992;Maas, PJM;1992-01-01T00:00:00;VIES;VIES;VIES008830;0;0;0;;;0;1;1;1992;0;0;0;VIES008830;3692;bryotrophe;Pereira, O.J.;Maas, P.J.M.
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Comboios.;;;Pereira, OJ;4019;28;10;1992;nan;<NA>;VIES;VIES;VIES008836;0;0;0;;;0;;;;0;0;0;VIES008836;4019;bryotrophe;"Pereira, O.J.;Gomes, J.M.L.,Simões, J.M.";<NA>
Hornschuchia alba (A.St.-Hil.) R.E.Fr.;Hornschuchia;BR;»c;0.0;0.0;Farney, C;3587;27;8;1997;Maas, PJM;1999-02-23T00:00:00;MBM;MBM;MBM325079;0;0;0;;;0;23;2;1999;0;0;0;MBM325079;3587;alba;"Farney, C.;Kurtz, B.C.,Pereira, T.S.";Maas, P.J.M.
Hornschuchia myrtillus Nees;Hornschuchia;BR;Fazenda São Roque, 20 Km na rodovia Almadina-Ibitupã. Coletas feitas a 10 km da estrada. Propriedade Senhor Luiz Carlos;-14.640833;-39.713056;Fiaschi, P;2743;12;3;2005;nan;<NA>;MBM;MBM;MBM321118;0;0;0;;;0;;;;0;0;0;MBM321118;2743;myrtillus;"Fiaschi, P.;Paixão, J.L.,Rodrigues, A.B.,Gomes, L.C.J.";Mello-Silva, R.
Hornschuchia polyantha Maas;Hornschuchia;BR;Rodovia paa Laje do Banco;0.0;0.0;Thomas, WW;9086;3;5;1992;nan;<NA>;MBM;MBM;MBM284834;0;0;0;;;0;;;;0;0;0;MBM284834;9086;polyantha;"Thomas, WW;et al.,Thomas, W.W.";Mello-Silva, R.
Hornschuchia polyantha Maas;Hornschuchia;BR;9km de São José, Rod. BR-101;0.0;0.0;Kallunki, JA;428;4;2;1993;Johson, DM;1993-01-01T00:00:00;MBM;MBM;MBM181237;0;0;0;;;0;1;1;1993;0;0;0;MBM181237;428;polyantha;"Kallunki, JA;Kallunki, J.A.,et al.";Johson, D.M.
Hornschuchia myrtillus Nees;Hornschuchia;BR;Km 122, N de Linhares;0.0;0.0;Kallunki, JA;356;20;1;1993;Johnson, DM;1993-01-01T00:00:00;MBM;MBM;MBM181236;0;0;0;;;0;1;1;1993;0;0;0;MBM181236;356;myrtillus;"Kallunki, JA;Kallunki, J.A.,et al.";Johnson, D.M.
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Bairro Cooqueiral;0.0;0.0;Pirani, JR;3074;21;2;1994;Johnson, DM;<NA>;MBM;MBM;MBM181229;0;0;0;;;0;;;;0;0;0;MBM181229;3074;bryotrophe;"Pirani, JR;Pirani, J.R.,et al.";Johnson, D.M.
Hornschuchia citriodora D.M.Johnson;Hornschuchia;BR;Rodovia do Sol, estrada que liga a BR 101 à Praia Setibana ES 060 a 6km da Rod. BR 101;0.0;0.0;Pirani, JR;2435;23;2;1988;nan;<NA>;MBM;MBM;MBM161035;0;0;0;;;0;;;;0;0;0;MBM161035;2435;citriodora;"Pirani, JR;Mello-Silva, R.,Pirani, J.R.,Thomas, W.W.,Fernandes, J.B.";<NA>
Hornschuchia polyantha Maas;Hornschuchia;BR;BA km 9 da Rod. São José/Una.;0.0;0.0;Santos, TS dos;3099;21;4;1976;nan;<NA>;MBM;MBM;MBM117085;0;0;0;;;0;;;;0;0;0;MBM117085;3099;polyantha;"Santos, TS dos;Santos, T.S. dos";<NA>
Hornschuchia citriodora D.M.Johnson;Hornschuchia;BR;Rodovia do Sol;0.0;0.0;Kallunki, JA;342;18;1;1993;nan;<NA>;MBM;MBM;MBM262718;0;0;0;;;0;;;;0;0;0;MBM262718;342;citriodora;"Kallunki, JA;Kallunki, J.A.,et al.";<NA>
Hornschuchia myrtillus Nees;Hornschuchia;BR;Fazenda Rio Vermelho;;;Hatschbach, G;75700;25;6;2003;Silva, LV;<NA>;MBM;MBM;MBM284437;0;0;0;;;0;;;;0;0;0;MBM284437;75700;myrtillus;"Hatschbach, G.;Carneiro, J.,Ribas, O.S.,Hatschbach, M.";Silva, L.V.
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Fazenda Lagoa do Conjunto Fazenda  Santa Cruz;0.0;0.0;Carvalho, AM de;3602;11;9;1991;Amorim, A;<NA>;MBM;MBM;MBM158839;0;0;0;;;0;;;;0;0;0;MBM158839;3602;obliqua;"Carvalho, AM de;Carvalho, A.M. de,et al.";Amorim, A.
Hornschuchia bryotrophe Nees;Hornschuchia;BR;3km N da Rodoviária ...;0.0;0.0;Thomas, WW;10742;11;1;1995;Lopes, JC;<NA>;MBM;MBM;MBM187065;0;0;0;;;0;;;;0;0;0;MBM187065;10742;bryotrophe;"Thomas, WW;et al.,Thomas, W.W.";Lopes, J.C.
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Serra Grande;0.0;0.0;Thomas, WW;11019;15;11;1995;nan;<NA>;MBM;MBM;MBM194749;0;0;0;;;0;;;;0;0;0;MBM194749;11019;obliqua;"Thomas, WW;et al.,Thomas, W.W.";<NA>
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Distrito de Serra Grande;0.0;0.0;Carvalho, AM de;6132;10;10;1995;nan;<NA>;MBM;MBM;MBM187066;0;0;0;;;0;;;;0;0;0;MBM187066;6132;obliqua;"Carvalho, AM de;Carvalho, A.M. de,et al.";<NA>
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Fazenda Lagoa do Conjunto Fazenda Santa Cruz;0.0;0.0;Carvalho, AM de;3649;7;9;1991;Amorim, A;<NA>;MBM;MBM;MBM158840;0;0;0;;;0;;;;0;0;0;MBM158840;3649;obliqua;"Carvalho, AM de;Carvalho, A.M. de,et al.";Amorim, A.
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Vittoria, Bahia.;;;Sellow, F ;;;;;nan;<NA>;B;B;B 10 0243155;0;0;0;;;0;;;;0;0;0;B0243155;nan;bryotrophe;F. Sellow;<NA>
Hornschuchia lianarum D.M.Johnson & N.A.Murray;Hornschuchia;BR;Ca 2.5km N of Palmira on road connecting palmira to the Itaju do Colônia-Itapé Road, Fazenda São Roque (owner Luis Fernando Verde), mountain with transitional subdeciduous forest, some of it disturbed. Southern Bahian Mesophyllus forest;-15.146667;-39.568889;Thomas, WW ;12313;14;3;2001;Lopes, JC;<NA>;MBML;MBML;MBML042597;0;0;0;;;0;;;;0;0;0;MBML042597;12313;lianarum;"W. W. Thomas;S.C. Sant'Ana,M. Longhi Wagner";Lopes, J.C.
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Picuã;;;Dalmonech, CL ;50;4;6;2011;nan;<NA>;MBML;MBML;MBML044614;0;0;0;;;0;;;;0;0;0;MBML044614;50;bryotrophe;"C.L. Dalmonech;T.F. Sagrillo";L. Kollmann/2016
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Reserva Biológica de Duas Bocas. Localidade de Duas Bocas, Trilha do Pescador. Floresta Ombrófila Densa Baixo Montana.;-20.278889;-40.478333;Labiak, P ;5000;20;10;2008;Lopes, JC;<NA>;MBML;MBML;MBML037745;0;0;0;;;0;;;;0;0;0;MBML037745;5000;bryotrophe;"P. Labiak;C.N.Fraga,R.C.Forzza, L.Kollmann";Lopes, J.C.
Hornschuchia Nees;Hornschuchia;BR;São Sebastião;-19.848333;-40.722222;Demuner, V ;1405;26;9;2000;nan;<NA>;MBML;MBML;MBML013525;0;0;0;;;0;;;;0;0;0;MBML013525;1405;;"V. Demuner;et al";<NA>
Hornschuchia myrtillus Nees;Hornschuchia;BR;Reserva Natural Vale. Estrada Farinha Seca, R.F.L. 01/80, Bloco E, tratamento 2. Mata de Tabuleiro;-19.186389;-39.913889;Lopes, JC ;122;3;12;2010;nan;<NA>;MBML;MBML;MBML049129;0;0;0;;;0;;;;0;0;0;MBML049129;122;myrtillus;"J.C. Lopes;G.S. Siqueira,R. Mello-Silva";J.C. Lopes & R. Mello-Silva/2010
Hornschuchia citriodora D.M.Johnson;Hornschuchia;BR;Reserva Natural Vale. M.M.E., R.F.L. 0089/86. Mata de Tabuleiro em recuperação;-19.132778;-40.085;Lopes, JC ;110;2;12;2010;nan;<NA>;MBML;MBML;MBML049035;0;0;0;;;0;;;;0;0;0;MBML049035;110;citriodora;"J.C. Lopes;G. Siqueira,R. Mello-Silva";J.C. Lopes & R. Mello-Silva/2010
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Rochedo, Trilha do Córrego, propr.: Ailton Corteleti.;-18.955833;-40.801389;Demuner, V ;4816;19;12;2007;Lopes, JC;<NA>;MBML;MBML;MBML032572;0;0;0;;;0;;;;0;0;0;MBML032572;4816;bryotrophe;"V. Demuner;T. A. Cruz, M.Belizário.";Lopes, J.C.
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Aguas Claras, Escola Agroecológica.;-18.890278;-40.825833;Magnago, LFS ;531;1;2;2006;nan;<NA>;MBML;MBML;MBML027865;0;0;0;;;0;;;;0;0;0;MBML027865;531;bryotrophe;"L. F. S. Magnago;V. Demuner, M. Belizário, E. Bausen";P. J. M. Maas/Set.2009
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Rochedo, Trilha do Córrego, propr.: Ailton Corteleti.;-18.944167;-40.798611;Magnago, LFS ;1646;29;11;2006;Lopes, JC;<NA>;MBML;MBML;MBML027722;0;0;0;;;0;;;;0;0;0;MBML027722;1646;bryotrophe;"L. F. S. Magnago;V. Demuner, T. Cruz, Elias Bausen";Lopes, J.C.
Hornschuchia citriodora D.M.Johnson;Hornschuchia;BR;Reserva Florestal CVRD;-19.1375;-40.063611;Maas, PJ ;8828;13;2;1999;Lopes, JC;<NA>;MBML;MBML;MBML009586;0;0;0;;;0;;;;0;0;0;MBML009586;8828;citriodora;"P. J. Maas;D. A. Folli,H. Maas";Lopes, J.C.
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Reserva Florestal CVRD;-19.1375;-40.063611;Maas, PJ ;8829;13;2;1999;nan;<NA>;MBML;MBML;MBML009585;0;0;0;;;0;;;;0;0;0;MBML009585;8829;bryotrophe;"P. J. Maas;D. A. Folli,H. Maas";P. J. M. Maas/1999
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Fazenda Caioaba, propr.:Virloni, Mata, trilha do corrego Caioaba;-20.059167;-40.470556;Magnago, LFS ;489;5;1;2006;nan;<NA>;MBML;MBML;MBML030986;0;0;0;;;0;;;;0;0;0;MBML030986;489;bryotrophe;"L. F. S. Magnago;V. Demuner, M. Belizário, E. Bausen";A. Lobão/10-08-2006
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Fazenda Caioaba, propr.: Claúdio Virloni.;-20.055833;-40.470278;Demuner, V ;4412;25;10;2007;Lopes, JC;<NA>;MBML;MBML;MBML032022;0;0;0;;;0;;;;0;0;0;MBML032022;4412;bryotrophe;"V. Demuner;T. A. Cruz, R. R. Vervloet e M. Belisario.";Lopes, J.C.
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Estrada não pavimentada para São Rafael. Mata de encosta, ao lado direito da estrada;-19.411944;-40.476111;Fiaschi, P ;3478;19;1;2011;Lopes, JC;<NA>;MBML;MBML;MBML042352;0;0;0;;;0;;;;0;0;0;MBML042352;3478;bryotrophe;"P. Fiaschi;V. Augusto,J.R. Pirani, J.H.L.E. Ottra";Lopes, J.C.
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Fazenda Luis Siqueira - distrito da Penha;-18.145833;-40.317222;Assis, AM ;3515;15;11;2012;Lopes, JC;<NA>;MBML;MBML;MBML047032;0;0;0;;;0;;;;0;0;0;MBML047032;3515;bryotrophe;"A. M. Assis;J. Freitas";Lopes, J.C.
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Bragança, Rancho Chapadão, Prop.: João Emilio;-20.123056;-40.546389;Demuner, V ;2101;30;3;2006;nan;<NA>;MBML;MBML;MBML026395;0;0;0;;;0;;;;0;0;0;MBML026395;2101;bryotrophe;"V. Demuner;T. Cruz, M. Belizário, Elias Bausen, Jaqueline";P. J. M. Maas/Set.2009
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Reserva Biológica Duas Bocas. Boqueirão do Santilho, floresta na beira da estrada. Floresta Ombrófila Densa Montana.;-20.225556;-40.498611;Fraga, CN de;2480;11;4;2009;nan;<NA>;MBML;MBML;MBML038885;0;0;0;;;0;;;;0;0;0;MBML038885;2480;bryotrophe;"C. N. de Fraga;J.Meirelles,A.P.Fontana, R.Goldenberg, L.Kollmann, A.M.Amorim, L.Daneu";J.C. Lopes/13-X-2011
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Colina Verde (Morro do Agudo), propr.: Dona Maria.;-20.093889;-40.432222;Demuner, V ;3220;15;3;2007;nan;<NA>;MBML;MBML;MBML029481;0;0;0;;;0;;;;0;0;0;MBML029481;3220;bryotrophe;"V. Demuner;T. Cruz, M. Belizário e Elias Bausen.";A. Lobão/Jan.-2010
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Litoral Sul, Serra Grande. 7,3 Km na estrada Serra Grande/Itacaré. Fazenda Lagoa do Conjunto Fazenda Santa Cruz;-14.416667;-39.016667;Carvalho, AM de;3350;12;7;1991;Johnson, DM;1991-01-01T00:00:00;ALCB;ALCB;ALCB004359;0;0;0;;;0;1;1;1991;0;0;0;ALCB004359;3350;obliqua;"Carvalho, AM de;et al.,Thomas, W,Santos, TS dos";Johnson, DM
Hornschuchia cauliflora Maas & van Setten;Hornschuchia;BR;Litoral Sul, Fazenda Exílio, na estrada no Km 10,7 da BA650 Camamú-Travessão, ca. 2Km L da sede da fazenda;-14.001944;-39.168611;Jardim, J;2716;21;2;2000;Lopes, JC;<NA>;ALCB;ALCB;ALCB004361;0;0;0;;;0;;;;0;0;0;ALCB004361;2716;cauliflora;"Jardim, J;Juchum, F,Jardim, JG,Sant'Ana, SC de,Aguiar, C,Paixão, J";Lopes, J.C.
