det_by;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41
;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem, FDJ van;;;;;;;;;;;;;;;;;;;;;;;;;;
<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>
<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>
<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>
;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem, FDJ van;;;;;;;;;;;;;;;;;;;;;;;;;;
;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler, PJA;;;;;;;;;;;;;;;;;;;;;;;;;
;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem, FDJ van;;;;;;;;;;;;;;;;;;;;;;;;;;
<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>
<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>
;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem, FDJ van;;;;;;;;;;;;;;;;;;;;;;;;;;
<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>
;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem, FDJ van;;;;;;;;;;;;;;;;;;;;;;;;;;
<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>
;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem, FDJ van;;;;;;;;;;;;;;;;;;;;;;;;;;
<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>
;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem, FDJ van;;;;;;;;;;;;;;;;;;;;;;;;;;
<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>
;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem, FDJ van;;;;;;;;;;;;;;;;;;;;;;;;;;
;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler, PJA;;;;;;;;;;;;;;;;;;;;;;;;;
;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler, PJA;;;;;;;;;;;;;;;;;;;;;;;;;
;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler, PJA;;;;;;;;;;;;;;;;;;;;;;;;;
;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler, PJA;;;;;;;;;;;;;;;;;;;;;;;;;
<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>
;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem, FDJ van;;;;;;;;;;;;;;;;;;;;;;;;;;
;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem, FDJ van;;;;;;;;;;;;;;;;;;;;;;;;;;
;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem, FDJ van;;;;;;;;;;;;;;;;;;;;;;;;;;
<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>
;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler, PJA;;;;;;;;;;;;;;;;;;;;;;;;;
<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>
 JC;Regalado Jr JC;Regalado Jr JC;Regalado Jr JC;Regalado Jr JC;Regalado Jr JC;Regalado Jr JC;Regalado Jr JC;Regalado Jr JC;Regalado Jr JC;Regalado Jr JC;Regalado Jr JC;Regalado Jr JC;Regalado Jr JC;Regalado Jr JC;Regalado Jr JC;Regalado Jr JC;Regalado Jr JC;Regalado Jr JC;Regalado Jr JC;Regalado Jr JC;Regalado Jr JC;Regalado Jr JC;Regalado Jr JC;Regalado Jr JC;Regalado Jr JC;Regalado Jr JC;Regalado Jr JC;Regalado Jr JC;Regalado Jr JC;Regalado Jr JC;Jr, R JC; JC; JC; JC; JC; JC; JC; JC; JC; JC; JC
<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>
;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem FDJ van;Benthem, FDJ van;;;;;;;;;;;;;;;;;;;;;;;;;;
<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>
<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>
<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>
<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>
<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>
<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>
<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>
<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>
<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>
"; Bakhuizen van den Brink Jr RC";"; Bakhuizen van den Brink Jr RC";"; Bakhuizen van den Brink Jr RC";"; Bakhuizen van den Brink Jr RC";"; Bakhuizen van den Brink Jr RC";"; Bakhuizen van den Brink Jr RC";"; Bakhuizen van den Brink Jr RC";"; Bakhuizen van den Brink Jr RC";"; Bakhuizen van den Brink Jr RC";"; Bakhuizen van den Brink Jr RC";"; Bakhuizen van den Brink Jr RC";"; Bakhuizen van den Brink Jr RC";"; Bakhuizen van den Brink Jr RC";"; Bakhuizen van den Brink Jr RC";"; Bakhuizen van den Brink Jr RC";"; Bakhuizen van den Brink Jr RC";"; Bakhuizen van den Brink Jr RC";"; Bakhuizen van den Brink Jr RC";"; Bakhuizen van den Brink Jr RC";"; Bakhuizen van den Brink Jr RC";"; Bakhuizen van den Brink Jr RC";"; Bakhuizen van den Brink Jr RC";"; Bakhuizen van den Brink Jr RC";"; Bakhuizen van den Brink Jr RC";"; Bakhuizen van den Brink Jr RC";"; Bakhuizen van den Brink Jr RC";"; Bakhuizen van den Brink Jr RC";"; Bakhuizen van den Brink Jr RC";"; Bakhuizen van den Brink Jr RC";"; Bakhuizen van den Brink Jr RC";"; Bakhuizen van den Brink Jr RC";"; Bakhuizen van den Brink Jr RC";"; Bakhuizen van den Brink Jr RC";"; Bakhuizen van den Brink Jr RC";"; Bakhuizen van den Brink Jr RC";"; Bakhuizen van den Brink Jr RC";"; Bakhuizen van den Brink Jr RC";"; Bakhuizen van den Brink Jr RC";"; Bakhuizen van den Brink Jr RC";"; Bakhuizen van den Brink Jr RC";"; Bakhuizen van den Brink Jr RC";"; Bakhuizen van den Brink Jr RC"
<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>
;Heusden ECH van;Heusden ECH van;Heusden ECH van;Heusden ECH van;Heusden ECH van;Heusden ECH van;Heusden ECH van;Heusden ECH van;Heusden ECH van;Heusden ECH van;Heusden ECH van;Heusden ECH van;Heusden ECH van;Heusden ECH van;Heusden, ECH van;;;;;;;;;;;;;;;;;;;;;;;;;;
<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>
<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>
<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>
<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>
<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>
;Balgooy MMJ van;Balgooy MMJ van;Balgooy MMJ van;Balgooy MMJ van;Balgooy MMJ van;Balgooy MMJ van;Balgooy MMJ van;Balgooy MMJ van;Balgooy MMJ van;Balgooy MMJ van;Balgooy MMJ van;Balgooy MMJ van;Balgooy MMJ van;Balgooy MMJ van;Balgooy, MMJ van;;;;;;;;;;;;;;;;;;;;;;;;;;
<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>
<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>
;Heusden ECH van;Heusden ECH van;Heusden ECH van;Heusden ECH van;Heusden ECH van;Heusden ECH van;Heusden ECH van;Heusden ECH van;Heusden ECH van;Heusden ECH van;Heusden ECH van;Heusden ECH van;Heusden ECH van;Heusden ECH van;Heusden, ECH van;;;;;;;;;;;;;;;;;;;;;;;;;;
<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>
<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>
<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>
Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP
<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>
<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>
;Nurmawati S;Nurmawati S;Nurmawati S;Nurmawati S;Nurmawati S;Nurmawati S;Nurmawati S;Nurmawati S;Nurmawati S;Nurmawati S;Nurmawati S;Nurmawati S;Nurmawati S;Nurmawati S;Nurmawati S;Nurmawati S;Nurmawati S;Nurmawati S;Nurmawati S;Nurmawati, S;;;;;;;;;;;;;;;;;;;;;
;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler PJA;Kessler, PJA;;;;;;;;;;;;;;;;;;;;;;;;;
<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>
Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP;Leonardía AAP
;Heusden ECH van;Heusden ECH van;Heusden ECH van;Heusden ECH van;Heusden ECH van;Heusden ECH van;Heusden ECH van;Heusden ECH van;Heusden ECH van;Heusden ECH van;Heusden ECH van;Heusden ECH van;Heusden ECH van;Heusden ECH van;Heusden, ECH van;;;;;;;;;;;;;;;;;;;;;;;;;;
;Weerasooriya AD;Weerasooriya AD;Weerasooriya AD;Weerasooriya AD;Weerasooriya AD;Weerasooriya AD;Weerasooriya AD;Weerasooriya AD;Weerasooriya AD;Weerasooriya AD;Weerasooriya AD;Weerasooriya AD;Weerasooriya AD;Weerasooriya AD;Weerasooriya AD;Weerasooriya AD;Weerasooriya AD;Weerasooriya, AD;;;;;;;;;;;;;;;;;;;;;;;
